removed_fraction,removed_nodes,gcc_fraction,gcc_size,num_components,avg_shortest_path_gcc,algebraic_connectivity_gcc,spectral_gap_ratio_gcc,kirchhoff_index_gcc
0.285,57,0.675,135,9,4.56351575456053,0.1470255561964821,60.46271546880601,13303.943930303982
0.29,58,0.67,134,9,4.588261699023678,0.14638243110856056,60.713829617828594,13342.047360800876
0.295,59,0.665,133,9,4.758601048074732,0.08383180468925427,105.74427720416928,14374.926230623876
0.3,60,0.66,132,9,4.868147120055517,0.05567310485442274,159.18591184767496,15249.096933611434
0.305,61,0.655,131,9,4.929418672930123,0.05564477978637197,159.17095051854477,15407.709372133184
0.31,62,0.65,130,9,5.01407274895647,0.055391006652217516,159.8992630710737,15810.991877596593
0.315,63,0.645,129,9,5.145106589147287,0.05527552201238517,155.06003388770262,16294.221824467015
0.32,64,0.64,128,9,5.207185039370079,0.05505866876647301,140.86772874375865,16403.89306640319
0.325,65,0.635,127,9,5.293338332708411,0.05507781640708579,138.60529179369632,16663.600824668938
0.33,66,0.6,120,10,5.085994397759103,0.12449533665524837,61.31968982654264,13225.631781734632
0.335,67,0.595,119,10,5.178891895741347,0.10610069211636255,71.94820262033953,13561.128673026273
0.34,68,0.585,117,11,5.257294429708223,0.08257610910929855,92.42693622687331,14027.095076251755
0.345,69,0.585,117,11,5.257294429708223,0.08257610910929788,92.42693622687331,14027.095076251755
0.35,70,0.58,116,11,5.277961019490255,0.08257743512464186,91.86917257318257,13902.820201941497
0.355,71,0.575,115,11,5.450038138825324,0.07359380862942183,101.61526628854749,14356.54813433207
0.36,72,0.57,114,11,5.588262692128551,0.07221867482030438,103.22812393693172,14886.708456529705
0.365,73,0.565,113,11,5.763432364096081,0.07113647785917583,104.35357973118124,15867.791233262224
0.37,74,0.56,112,11,5.921975546975547,0.06962835241675829,106.61118780986465,16996.80984535098
0.375,75,0.555,111,11,5.9565929565929565,0.06916130394796936,107.30904600657061,17107.58977107878
0.38,76,0.545,109,12,5.904349303431872,0.06916583096031015,107.30169517258574,16249.27277971526
0.385,77,0.54,108,12,5.926964347525095,0.06915019108444811,107.31344422944517,16695.611818010613
0.39,78,0.535,107,12,6.063304531828602,0.05986541804402435,120.66720306043968,17232.919956405785
0.395,79,0.535,107,13,6.063304531828602,0.059865418044025245,120.66720306043968,17232.919956405785
0.4,80,0.53,106,13,6.088230008984726,0.05854023787577621,123.39873646179299,17445.549154456035
0.405,81,0.525,105,13,6.071611721611721,0.05871864080376886,123.02179312707837,16998.414761810054
0.41,82,0.52,104,13,6.087191934279313,0.058824493206464296,122.8002898761942,16910.028987624213
0.415,83,0.51,102,14,6.102116093962337,0.0557966433128605,129.43332452444076,16621.137047547396
0.42,84,0.505,101,14,6.4465346534653465,0.03536191956738366,204.17730947903203,18829.884566448713
0.425,85,0.49,98,15,6.484536082474227,0.0359855176318326,200.6379769693656,18996.29726032521
0.43,86,0.485,97,15,6.469286941580756,0.03659122236710241,197.3065362108267,18571.69832774759
